username,text,date
Kênnia Fellipe,"@mboimirim1 @SegurancaSP Isso pq NÃO conhecem o Pq Novo Santo Amaro, assalto todos os dias. @prefsp @governosp",2019-05-15 17:33:13 UTC
Filho do fim do mundo,"Hoje é dia de assalto, então vou roubar o hype pra mim",2019-05-15 17:27:01 UTC
Camarinha,"Hahahahaha ""vc quer evitar o futuro com um assalto??"" Talvez tenha dado certo rs https://t.co/wnG8QMWmu6",2019-05-15 17:25:34 UTC
isaqueee,Ou você tem a amiga paranóica com assalto ou você é amiga paranóica com assalto,2019-05-15 17:23:20 UTC
paulão,"MÁRCIA TIBURI, A FILÓSOFA COMUNISTA À FAVOR DO ASSALTO, É ASSALTADA E FO... https://t.co/h2n7kz8LQY via @YouTube",2019-05-15 17:22:11 UTC
João,Assalto na minha rua às 2 horas da tarde mané tá de sacanagem bala neles,2019-05-15 17:22:05 UTC
Jornal Correio,"Manifestante e suspeito de assalto são presos em ato no Campo Grande, diz PM https://t.co/nzbUX9qwkC",2019-05-15 17:21:50 UTC
Faxaju,Bandidos cometem assalto e levam grande valor em dinheiro https://t.co/ajo7zStyCL https://t.co/UepuPzxSXn,2019-05-15 17:20:00 UTC
Arthur Vieira,Bagulho é chamar pra assalto pq pra sair não tá dando certo https://t.co/n4IHsE3aZA,2019-05-15 17:18:46 UTC
RIC Mais PR,Tentativa de assalto no Ceasa de Curitiba assusta comerciantes https://t.co/VfVRs8hXPR https://t.co/4fYKG5Ffmh,2019-05-15 17:17:40 UTC
v i e i r a,"@juliannaflu @CarolCapossoli é linda, mas é a cara do assalto",2019-05-15 17:11:54 UTC
michele m,"Não é fácil ser ciclista na Grande Vitória. 

https://t.co/Tw9HOknSaq",2019-05-15 17:09:54 UTC
Diógenes,"@ManuelaDavila Certeza, na hora do assalto joga livro na cara do bandido!",2019-05-15 17:09:02 UTC
ISA ︽✵︽ ‎⎊ ᗢ,"@NatashaSilles Misericórdia que assalto, aqui se quiser ir no cine é 6,50 conto a meia entrada dia de segunda kkk tem cine que é mais barato",2019-05-15 17:04:33 UTC
João Paulo Junqueira,@luciano_hang Talvez se eles tivessem um livro do pequeno príncipe na mão ele teria desistido de assalto!,2019-05-15 17:01:42 UTC
𓆌,cara simulou assalto pra matar a mulher,2019-05-15 16:56:52 UTC
Faxaju,Assalto na Beira Mar: dois homens encapuzados levam R$ 170 mil de um carro que abastecima https://t.co/ZNAkyy0EVI,2019-05-15 16:55:09 UTC
Nico Loves,Um belo dia pra se mobilizar contra esse assalto na educação,2019-05-15 16:55:00 UTC
"RC, o inimigo do estado","@Haddad_Fernando vou me defender com livros sim haddad, so que eles na verdade sao metralhadoras de assalto",2019-05-15 16:53:02 UTC
toretto,@sobrinhodevcs Que isso puto kk nem broto kkk varias assalto kk pertinho da favela do lixão,2019-05-15 16:52:52 UTC
Valmir José,"@Haddad_Fernando Os livros não resolvem o problema de assalto, pois temos políticos professores com 32 processos.",2019-05-15 16:51:49 UTC
Roberto,ESSE CARA É FILHO E CUMPLICE DO MAIOR ASSALTO DA BAHIA.... https://t.co/zQcAXiUU7B,2019-05-15 16:51:02 UTC
rabello,@inst_lula @LulaOficial @Haddad_Fernando E um assalto fantástico https://t.co/7zEJiRvtzI,2019-05-15 16:47:47 UTC
Wagner Tavares,"@felippecosta1 Esse é um juiz que nunca mais deveria apitar jogos do Vasco, por aquele assalto contra a chapecoense em 2015!",2019-05-15 16:46:48 UTC
01eduardocoronel,"@inst_lula @LulaOficial @Haddad_Fernando Eu juro que li "" Lula promoveu um assalto : 🤣🤣🤣🤣🤣🤣🤣 a credibilidade ta 1000c° em .. que faaaaaase",2019-05-15 16:44:58 UTC
Alessandro Delfini,@Vessoni Hipocrita do caralho! Faz videozinho do assalto na final do paulista do ano passado,2019-05-15 16:43:30 UTC
Bagacera baby osso duro de roer,A única situação parecida com um assalto foi o tio vindo do nada msm ajsjsjskskns,2019-05-15 16:38:06 UTC
kzz7,"Rifle de Assalto Tático 
- Causa 22/23/24 de dano
- Pente com 30 balas https://t.co/Sk9KWUsh7A",2019-05-15 16:38:03 UTC
Rafa ⓟ,Como se livrar de um assalto: https://t.co/yh8jYksak7,2019-05-15 16:36:34 UTC
Rxbeiro,"@DiogoSidarta @Caio_Baiao Ces 2 nunca devem ter assistido cidade de deus, tropa de elite, assalto ao banco central ou onibus 174 ne kkkkkkkk",2019-05-15 16:35:42 UTC
Bagacera baby osso duro de roer,"Ba meu, n sei pq a galera tem tanta noia de assalto

Aki nem é tão ruim assim na moral sksiakkakskskskwkskwkkwksksk",2019-05-15 16:31:44 UTC
Ψ ᵅᶫᵉˢᶳᵃᵙᵈʳᴼ❞,Filósofa petista a favor do assalto sai do Brasil após um assalto https://t.co/cdPVhb0he3,2019-05-15 16:30:39 UTC
Helio Fernandes ✠,@SetoristasG @felippecosta1 @VascodaGama Eu estava no Vasco x chapecoense no maraca em 2015... Assalto!,2019-05-15 16:30:28 UTC
laís,"o tempo se foi 
há tempos que eu já desisti
dos planos daquele assalto
de versos retos
corretos",2019-05-15 16:29:44 UTC
Lawany com ipisulon🔥,"gente presenciar um assalto é horrivel ,ce nao pode fazer nada pra impedir",2019-05-15 16:27:14 UTC
Willião Arao ARG,REAGINDO AO ASSALTO https://t.co/GyawhtW7Po via @YouTube,2019-05-15 16:26:17 UTC
Theodora Chamarelli,INCRIVEL REAÇÃO DE MOTORISTA A ASSALTO NO RIO DE JANEIRO! https://t.co/0vZOz5nUJ9 via @YouTube,2019-05-15 16:25:43 UTC
Theodora Chamarelli,INCRIVEL REAÇÃO DE MOTORISTA A ASSALTO NO RIO DE JANEIRO! https://t.co/69VrjeWLRB,2019-05-15 16:25:41 UTC
negrosemimimi,@RevistaCrusoe ENQUANTO O POVO QUE VOTOU EM BOLDONARO NÃO SAIR AS RUAS VÃO QUERER TOMAR O GOVERNO DE ASSALTO.,2019-05-15 16:25:39 UTC
SEJE MENAS,@brun0vision Já tá passando no jornal q teve até assalto,2019-05-15 16:23:47 UTC
Taafah,"@bbthcruz @Prefeitura_Rio @GMRio Não gostou, não compra, amiga. Ninguém tem o direito de ""apreender"" isso, assalto à mão armada.",2019-05-15 16:22:10 UTC
RobMoroGomes,O que tem de bandido no RJ não está no GIBI...É assalto em todos os bairros... https://t.co/7zLxY6kstl,2019-05-15 16:21:30 UTC
Luciana Chagas ❤🖤,@_Luciano_Cunha_ Da música sim... Nunca tinha associado ela a um assalto 😂😂😂😂,2019-05-15 16:19:15 UTC
moana ᶜʳᶠ,Assalto kkkkkkk https://t.co/3NjndDf21y,2019-05-15 16:17:33 UTC
Duarte ✍,Nem em sonho eu uso uma dessa aqui onde eu moro .. A cara do assalto https://t.co/1ifhxtZBTD,2019-05-15 16:17:11 UTC
OverdoseOficial,INCRIVEL REAÇÃO DE MOTORISTA A ASSALTO NO RIO DE JANEIRO! https://t.co/4jry1AsRNl via @YouTube,2019-05-15 16:11:31 UTC
Sonia Sienk,@RHPozzobon Sem violência… Esse assalto ao povo custaram VIDAS!!!!!!!,2019-05-15 16:08:20 UTC
Kaboomga Videos,Mulher é arrastada após reagir a assalto https://t.co/wEEW1f9IqV https://t.co/1AzVUn2XuD,2019-05-15 16:07:22 UTC
amigo,Nunca reaxa um assalto emtrega meu perde alguma coisa que não tem valor do que sua vida quem sobre é sua família pq a vida não volta mais,2019-05-15 15:59:08 UTC
buda,natal só tem engarrafamento e assalto,2019-05-15 15:57:03 UTC
Luciana Chagas ❤🖤,@_Luciano_Cunha_ Pensei q fosse assalto... Por isso levantei as mãos 😂😂😂😂,2019-05-15 15:55:21 UTC
i (l +v) + a,"Vi o episódio do assalto da sexta temporada 
Posso morrer em paz",2019-05-15 15:51:36 UTC
Dominique Cavaleiro,Bem plena cobrindo assalto com refém na frente da casa do pai do meu moreno.... https://t.co/oibdggViVM,2019-05-15 15:51:35 UTC
Hugo Vinícius,Hoje exatamente às 21:30 o índice de assalto será de zero mais só até os 45min do segundo tempo mais acréscimos.. 😂,2019-05-15 15:51:21 UTC
🇪🇪   K.A.C.F.M   🇱🇮,"Assalto agora msm na linha azul.

Mas como o assaltante tava de farda e a vítima era vendedor ambulante ninguém questionou.",2019-05-15 15:50:33 UTC
c:\users\thiago\*,@luisWithS Vídeo do assalto em loop enquanto repete as mesmas informações 5x,2019-05-15 15:50:03 UTC
deborah,Vim trampar de manhã e ganhei até um assalto de brinde kkkkkkk cara cuzao,2019-05-15 15:39:34 UTC
MassaNews.com,"Suspeitas são presas por envolvimento em quadrilha de assalto à residências #Londrina
https://t.co/7vPAbUSvOg https://t.co/q1reSaS6ll",2019-05-15 15:38:25 UTC
Cinéfilo Sensível,"finalmente o Brooklyn 99 fez o assalto da sexta temporada, demorou demais",2019-05-15 15:37:48 UTC
Márcio M. Silva,Brasil toma Fitei de assalto https://t.co/2CUvCQ08i7 https://t.co/UToXXvKGzP,2019-05-15 15:34:05 UTC
Expresso,Brasil toma Fitei de assalto https://t.co/bOgLddK1Pj,2019-05-15 15:31:08 UTC
Antonio Marcos,"Nova Iguaçu na via light está tendo assalto todos os dias nos ônibus indo para Pavuna , tá compricado Tino #BalançoGeralRJ",2019-05-15 15:30:51 UTC
zxt,"eu tô sozinha aqui, a cara do assalto",2019-05-15 15:29:21 UTC
G1 Santarém,"Família é feita refém durante assalto em uma residência no bairro Aparecida, em Santarém https://t.co/Wyk0Qg2fFm",2019-05-15 15:26:17 UTC
Me chamam de Cabral,"@viitor_gaabi É um assalto mano, tô puto",2019-05-15 15:24:42 UTC
Enemy Spotted,"@esportsdepre Sem assalto irmão, vai ser em BH",2019-05-15 15:22:00 UTC
L H A G Á,"Nada mais me da brisa, assalto uma drogaria",2019-05-15 15:21:55 UTC
Vilmar,@OTerrorDoVale Aliás FIFA 2006 o ano do maior assalto ao Nacional do Uruguai.,2019-05-15 15:21:08 UTC
Yuri Marques,"- é um assalto 
- po mano deixa disso toma esse livro aqui
- caralho maluco desculpa 

* os dois saem abraços cantando imagine",2019-05-15 15:14:04 UTC
Kiritoo00Oficiaal,GTA V Assassino de Aluguel - Simulei um Assalto Ele implorou pela Vida https://t.co/4Y2ynOwDqr via @YouTube,2019-05-15 15:13:54 UTC
peppa pig oinc oinc,é um assalto passa o cu https://t.co/kgNa8zU7iC,2019-05-15 15:12:38 UTC
Pedal.com.br,"Assalto aconteceu na praça Antero de Quental, na Zona Sul do Rio. https://t.co/SGhmX1qaOh",2019-05-15 15:11:09 UTC
matheus,Menina assalto com refem perto de casa,2019-05-15 15:09:49 UTC
Família Valenzuela,Filósofa petista a favor do assalto sai do Brasil após um assalto https://t.co/tW20URWLr6,2019-05-15 15:09:45 UTC
Khalil Ivan Khalil,@Haddad_Fernando Contra um assalto vc faz o que? Lê pro bandido?,2019-05-15 15:09:32 UTC
👁️,Epic Games anuncia patch 9.01 de Fortnite com Rifle de Assalto Tático e mais https://t.co/hrElJzgfeg,2019-05-15 15:03:22 UTC
Gus,se possivel vo reagi um assalto hoj,2019-05-15 15:02:30 UTC
Brum PTE!,"Duas tentativas de assalto nos últimos dois anos.
Reagi aos dois, sigo com documentos, celular e vivão.
Porém, não recomendo.",2019-05-15 14:59:56 UTC
Marlise,"@minc_rj Não reagiu na hora, mas reagiu depois. Bolsonaro é vingativo e violento. 
https://t.co/nBLOHMYrBZ",2019-05-15 14:55:34 UTC
Fabyolla Veras,nome da marca: a cara do assalto https://t.co/oAcQhTSjq4,2019-05-15 14:55:30 UTC
d'aiuto 🇮🇹,"@larsxs 1,2,3 assalto! 😂",2019-05-15 14:54:43 UTC
V__s _c 👣,Hj é dia de assalto então vou roubar o hype p mim,2019-05-15 14:53:46 UTC
Walmen Tavares,@Vessoni Que assalto...,2019-05-15 14:50:29 UTC
Anti Comuna PG,@MiriamLeitaoCom Falou a phd em assalto a bancos...,2019-05-15 14:47:45 UTC
Ta di Soci,@menor_vitin Tomarão de assalto pcr kkkk,2019-05-15 14:43:22 UTC
EPoPEia,Flagrante: homem é agredido por bandidos durante assalto em Teresina | Primeiro Impacto (15/05/2019) https://t.co/0BfIur2vtH,2019-05-15 14:37:22 UTC
Éwerthon Gramarin 🇮🇹,"@Vessoni Não adianta nada reclamar de assalto em campeonato da conmebol, e debochar aqui no Brasil pq assaltou o rival hipócritas...",2019-05-15 14:31:58 UTC
Gaby,"É que hoje tá sol e ela ta com calor, tomei ela de assalto e partiu pra salvador",2019-05-15 14:31:17 UTC
⚡⚡churchill opressor⚡⚡,"Canalhas, querem tomar de assalto o Brasil! #MP870VotoNominal",2019-05-15 14:27:31 UTC
bibi 🦋,"a cara do assalto, mas é a coisinha mais linda 😍 https://t.co/WdZLtBmVUl",2019-05-15 14:26:32 UTC
SAGAT IMORTAL 🇧🇼,Vigilantes q mataram 3 vagos no assalto ao carro forte...PARABÉNS...é muito bom ver isso.,2019-05-15 14:23:42 UTC
MNZ,"@peekzr @Vessoni CHORO? Isso foi um assalto mesmo, é realidade e não choro,",2019-05-15 14:21:13 UTC
Sao_Mateus_News,Durante assalto Senhora é agredida por bandidos no bairro Caiçaras em São Mateus ES https://t.co/2IqANOwLXW,2019-05-15 14:20:39 UTC
vinicius,@takeggs maior assalto da história do futebol slc,2019-05-15 14:20:38 UTC
Bruno Fonseca,"*Na loja de sapatos*
- Gostei desse, tem um 38 aí?
- Não
- Mas eu tenho, passa tudo é um assalto",2019-05-15 14:20:17 UTC
A TARDE,Câmera de segurança flagra assalto a mercado em Porto Seguro https://t.co/6S7202yXLO https://t.co/U5A5b4tdNt,2019-05-15 14:16:19 UTC
Luciano Cardoso,"@Haddad_Fernando Quando houver algum assalto em andamento, em vez mandar os policiais, vamos chamar você com seus livros. 👍",2019-05-15 14:14:14 UTC
Fhafhael ❁,"@barbaramraposo nao contando com um assalto ne, mas vai que o HD vai pro pau",2019-05-15 14:12:37 UTC
Amanda,Ontem sonhei c assalto e hoje sonhei com dente caindo 😩,2019-05-15 14:10:12 UTC
Jéferson SCCP77,@cesaramferreira @sylviotrujillo Aquilo sim foi um assalto em rede nacional.,2019-05-15 14:06:06 UTC
Alez 🇹🇯,"crl, que assalto KKKKKKK https://t.co/mlnJL2Gnuo",2019-05-15 14:03:48 UTC
Isaias Almeida,Assalto de fazer inveja à quadrilha petista aqui do Brasil. Que noite sombria ein @CONMEBOL_PT https://t.co/QnKtDuhRCf,2019-05-15 13:56:22 UTC
Valentin Julha,"no Rj além de medo de tiro, assalto, estupro a pessoa ainda tem q ter medo da chuva

ta complicado...",2019-05-15 13:56:13 UTC
Bagacera baby osso duro de roer,"@leonardomartns PM podia tá impedindo assalto, mas tá na festa de 15 anos",2019-05-15 13:55:12 UTC
Pr Denis Marquesi,"@erikakokay Já temos tudo isso aí faz tempo, devido ao assalto que o seu partido praticou na nossa nação. HIPÓCRITA.",2019-05-15 13:51:16 UTC
GN,@lpmourafg Assalto a mão amanteigada 😂😂😂😂😂,2019-05-15 13:50:44 UTC
Bruna Santini,@marcellemazza @julhalves quando eu tava noiva usei mais. agora uso pouco porque fico meio paranóica com assalto e essas coisas sabe?,2019-05-15 13:46:36 UTC
Felipe,"Rio de Janeiro: assalto pra caralho
Prefeitura: uhu roubamos quentinhas https://t.co/wxlRoqv9BD",2019-05-15 13:40:36 UTC
Camilla 🤷🏻‍♀️,@Brunaferma @bru_oliveeiira Foi um assalto no preço do empadão na Deguste huahuahua,2019-05-15 13:40:29 UTC
César Andrade,Imagina a felicidade do homem formiga quando ele inventou o nome de “ASSALTO NO TEMPO” eu ficaria muito orgulhoso de mim mesmo,2019-05-15 13:39:56 UTC
Click Sergipe,Marido tem prisão temporária por suspeita de matar a mulher a marretada em suposto assalto https://t.co/SWzpFyfTF5 https://t.co/uFF6YycSfR,2019-05-15 13:38:52 UTC
Daniel Soeiro,"@Creattivart @CarlosBolsonaro @jairbolsonaro @emb_resistencia Tá falando desse caso?
https://t.co/GCZPntN3QA",2019-05-15 13:38:15 UTC
Marcelo Silva,Filósofa petista a favor do assalto sai do Brasil após um assalto https://t.co/emOyMZ8LnW,2019-05-15 13:34:38 UTC
BLOG DO NALDINHO,LEM: Caminhonete é tomada de assalto https://t.co/5karRLPPhw https://t.co/QnXMZuqrxp,2019-05-15 13:34:38 UTC
Nanda,"@ak47sol Muito tranquila, só penso em 1 só, tomou meu ❤️ de assalto.",2019-05-15 13:34:23 UTC
Jana Borges,@SuperVia_trens Estação de Santa Cruz 9:35 da manhã assalto dentro do trem de Santa Cruz a Tancredo Neves,2019-05-15 13:31:41 UTC
M A Y L O N   V I T O R 🎭,UM BRINDE O SUCESSO QUE EU TOMEI DE ASSALTO 🎵,2019-05-15 13:30:06 UTC
Renata,Até o kevin participando do assalto de b99 desse ano aaaaaaaa,2019-05-15 13:25:36 UTC
Fábio Pirajá,Ciclista morto durante assalto na Cinco Pontes fazia o trajeto há mais 10 anos https://t.co/OYEdETyK9G,2019-05-15 13:18:00 UTC
ryque,ela disse assalto eu digo é eu nao q eu vim te matar,2019-05-15 13:17:25 UTC
Wolverine Cult Corinthiano,@Luanaklainn @Corinthians @CopadoBrasil O q teve de assalto?,2019-05-15 13:14:44 UTC
Not_me,"MÃOS PARA O ALTO, 30% É UM ASSALTO #TsunamiDaEducação https://t.co/DpNy1Yy6kR",2019-05-15 13:09:12 UTC
Luana Klainn,@Corinthians @CopadoBrasil Eu lembro desse assalto (novidade 😂),2019-05-15 13:07:39 UTC
REDE GOSPEL VIDA,Vítima de assalto a ônibus de sacoleiros está com bala alojada no olho há mais de um mês https://t.co/ky9NoiNOT5,2019-05-15 13:07:21 UTC
Fred Roeder,@fn7k As instituições estão falidas! O Brasil foi tomado de assalto pelos corruptos,2019-05-15 13:01:32 UTC
gerson,Faz quase duas semanas que passei por um assalto + agressão uma quadra da minha casa,2019-05-15 13:00:03 UTC
G1 AP,PM registra em Macapá e Santana três casos de invasões e assalto em residências https://t.co/i2vRcfthS6,2019-05-15 12:56:32 UTC
samuel fagundes,@elikatakimoto @marciatiburi uai a mulher ai não é a favor do assalto?,2019-05-15 12:56:02 UTC
MJ🔥,@Isadaher20 Dmx dos assautos( ta escrito assim assalto KKKKKKK)🤪🔥😜🔥🦴🤯🤬☠️💀,2019-05-15 12:52:09 UTC
samuel fagundes,@LuisCValois @marciatiburi alguém que se diz a favor do assalto e depois reclama da violência nem deveria usar mais o Twitter.,2019-05-15 12:50:43 UTC
A Nascimento ✨,"A cara do assalto, mais é tão lindinha 😍 https://t.co/1lOOF7dll8",2019-05-15 12:48:32 UTC
H.sasilva1990,@prefsp Assalto ao cidadão,2019-05-15 12:47:27 UTC
Cansadinha,"@Andrepmed Eu achei um assalto, daí tu escolhe correr o risco de ser assaltado no de 60 ou ser assaltado no preço no de 160",2019-05-15 12:45:43 UTC
Diário De Um Nerd No Busão,"VIAGEM TRANQUILA, 43MIN. SEM FUNK, SEM ASSALTO. TO NO LUCRO.",2019-05-15 12:43:41 UTC
palhaço das perdidas ilusões,"Levanta
Graduando
Bora
Tomar as ruas de assalto",2019-05-15 12:43:37 UTC
◤✠◢ Léo Silveira ◤✠◢,Ciclista morto durante assalto na Cinco Pontes fazia o trajeto há mais 10 anos https://t.co/zUixhWHYAL,2019-05-15 12:41:58 UTC
ju,"nem 10h e já teve assalto do meu lado na estação de trem

é cansativa a vida da periférica",2019-05-15 12:41:54 UTC
Vinicius,"@Wesley_Slater9 Foi um assalto descarado kkkkkkk
Mas o gol do Riquelme... 😢",2019-05-15 12:41:15 UTC
Folha de Dourados,Momento de pânico em MS: bandido espanca mulher durante assalto https://t.co/VXVSTPDO3E,2019-05-15 12:41:14 UTC
Portal Engeplus,"Mercado é alvo de assalto em Balneário Arroio do Silva
https://t.co/rnAzWhRcjE",2019-05-15 12:40:36 UTC
CORINTHIANS🖤,@Vessoni Um verdadeiro ASSALTO à mão armada...,2019-05-15 12:38:56 UTC
Portal Engeplus,"Tentativa de assalto termina com um homem esfaqueado
https://t.co/fETstPfXFZ",2019-05-15 12:38:48 UTC
"sem tempo, irmão","As pessoas ""ain livro não vai me salvar na hora do assalto"" são todas treinadas pra usar uma arma em situação de perigo né",2019-05-15 12:35:33 UTC
Mulher de direita.,"@BarbaraAraujo07 @Gusttra É verdade, a gente nunca sabe. É como num assalto, eu mesma não sei qual seria a minha reação.",2019-05-15 12:33:42 UTC
José Jr,@SuzyVitoria_ E quando tiver assalto chama a Liga da Justiça ou os Vingadores?,2019-05-15 12:30:54 UTC
✨ kira kira futura mono yuumi janna ainda te amo ✨,"se a mina for mt linda, chame-a pra fzr um assalto",2019-05-15 12:28:54 UTC
SERJÃO DE OLIVEIRA 🤔,"...9...8...7...contagem regressiva para o governo do JB cair, ou se levantar para o próximo assalto...será que dura até o fim da luta?🤔😎",2019-05-15 12:25:19 UTC
inaciely silva,? Pq? Kk https://t.co/wpR6CKd2co,2019-05-15 12:24:18 UTC
Mikael Fernandes,Filósofa petista a favor do assalto sai do Brasil após um assalto https://t.co/RpaH7QL3Km,2019-05-15 12:20:03 UTC
maria clara,"mais um assalto aqui na rua, bom dia né",2019-05-15 12:17:52 UTC
G1 ES,Suspeito de matar ciclista durante assalto em ponte na Grande Vitória é preso https://t.co/K9DILmvx03,2019-05-15 12:16:26 UTC
